Population size (popsize) =   100
Chromosome length (lchrom) =    15
Maximum # of generations (maxgen)   100
Crossover probability (pcross) = 6.00000e-01
Mutation probability (pmutation) = 3.33000e-02

 Initial Generation Statistics
---------------------------------

Initial population maximum fitness = 2.07330e+01
Initial population average fitness = 7.37412e+00
Initial population minimum fitness = 1.00000e-30
Initial population sum of  fitness = 7.37412e+02



Generation #    1 data (lchrom    15)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.     1
   64    96     5 -1.861e-01 8.377e-01    2.013e+01
   65     9    24 1.776e-01 6.408e-01    1.993e+01
   66     9    24 -1.693e-01 7.003e-01    2.008e+01
   67    32    65 -1.440e+00 -1.854e-01    1.000e-30
   68    32    65 1.163e+00 -7.304e-01    1.938e+01
   69    52    99 -5.838e-01 6.691e-01    2.026e+01
   70    52    99 -1.055e-01 3.728e-01    2.001e+01
   71    45    93 -6.363e-01 2.548e-01    2.004e+01
   72    45    93 -5.501e-01 1.212e-01    2.001e+01
   73    54    26 -9.323e-01 8.165e-01    2.062e+01
   74    54    26 -5.565e-01 7.540e-01    2.032e+01
   75    87    15 -8.615e-01 8.657e-01    2.065e+01
   76    87    15 -2.633e-01 2.879e-01    2.002e+01
   77    83     8 -1.068e+00 6.140e-01    2.040e+01
   78    83     8 -5.097e-02 6.506e-01    2.002e+01
   79    11     7 -5.390e-01 1.288e-02    2.000e+01
   80    11     7 -6.464e-02 5.516e-01    2.002e+01
   81    36    64 -4.169e-02 6.757e-01    2.002e+01
   82    36    64 1.619e-01 3.303e-01    1.998e+01
   83    48    85 -5.192e-01 2.059e-01    2.002e+01
   84    48    85 -3.967e-01 3.531e-01    2.005e+01
   85    17    94 2.049e-01 1.294e+00    1.966e+01
   86    17    94 -6.339e-01 2.366e-01    2.004e+01
   87    13    47 1.415e-01 8.657e-01    1.989e+01
   88    13    47 1.731e+00 4.202e-01    1.000e-30
   89    40    43 -1.344e+00 2.503e-03    2.000e+01
   90    40    43 -8.045e-01 1.116e-01    2.001e+01
   91    89    97 2.681e-01 1.522e-01    1.999e+01
   92    89    97 1.090e+00 7.033e-01    1.946e+01
   93    79    56 -3.428e-01 7.411e-01    2.019e+01
   94    79    56 2.841e-01 8.438e-01    1.980e+01
   95    33    69 1.244e+00 2.589e-01    1.992e+01
   96    33    69 -8.942e-02 1.223e+00    2.013e+01
   97    34    60 7.163e-01 8.502e-02    1.999e+01
   98    34    60 1.036e+00 -1.701e+00    1.000e-30
   99    25    28 6.301e-01 1.201e-01    1.999e+01
  100    25    28 7.557e-01 8.775e-01    1.942e+01
New Generation of Generation No.   101
    1    33    47 -4.398e-01 2.282e-01    2.002e+01
    2    33    47 1.776e-01 5.500e-01    1.995e+01
    3    24    86 2.830e-01 3.937e-01    1.996e+01
    4    24    86 -6.339e-01 2.366e-01    2.004e+01
    5    74    99 -5.584e-01 7.716e-01    2.033e+01
    6    74    99 6.300e-01 1.201e-01    1.999e+01
    7    96    16 8.791e-01 6.275e-01    1.965e+01
